BIDU,20110623,37200000,20110623,37500000,124.994749350649,924,125.010489507898,128449
BIIB,20110623,37200000,20110623,37500000,98.5077865671641,335,98.5047919472914,40980
BIOD,20110623,37200000,20110623,37500000,1.66833333333333,3,1.66833333333333,300
BIOF,20110623,37200000,20110623,37500000,0.46745,4,0.469503846153846,5200
BIOS,20110623,37200000,20110623,37500000,6.53857142857143,7,6.54194444444444,1800
BIRT,20110623,37200000,20110623,37500000,5.375,2,5.375,200
BJRI,20110623,37200000,20110623,37500000,48.1116666666666,30,48.1159375,3200
BKCC,20110623,37200000,20110623,37500000,8.80274347826087,23,8.80432780391186,4039
BKMU,20110623,37200000,20110623,37500000,3.55165,12,3.55468947368421,1900
BLDP,20110623,37200000,20110623,37500000,1.56666666666667,3,1.56666666666667,300
BLDR,20110623,37200000,20110623,37500000,2.06,1,2.06,1000
BLKB,20110623,37200000,20110623,37500000,26.2717269230769,26,26.271899235474,2616
BLTI,20110623,37200000,20110623,37500000,5.55797714285714,35,5.55868886599869,10679
BLUD,20110623,37200000,20110623,37500000,19.1745652173913,46,19.1732871012483,5768
BMC,20110623,37200000,20110623,37500000,52.0767814814815,108,52.0753989239047,13010
BMRN,20110623,37200000,20110623,37500000,25.5535338709677,62,25.555849704142,8450
BMTC,20110623,37200000,20110623,37500000,19.686,5,19.686,500
BMTI,20110623,37200000,20110623,37500000,5.47083333333333,6,5.47083333333333,600
BNCL,20110623,37200000,20110623,37500000,8.075,4,8.075,400
BNHNA,20110623,37200000,20110623,37500000,9.675,2,9.675,200
BNVI,20110623,37200000,20110623,37500000,0.697814285714286,14,0.698213191489362,9400
BOBE,20110623,37200000,20110623,37500000,33.6641666666667,12,33.6653846153846,1300
BODY,20110623,37200000,20110623,37500000,21.6815625,16,21.6889130434783,2300
BOKF,20110623,37200000,20110623,37500000,52.3777777777778,9,52.378,1000
BONT,20110623,37200000,20110623,37500000,9.09409666666666,30,9.09387090909091,5500
BOOM,20110623,37200000,20110623,37500000,21.1875,4,21.183305509182,599
BPAX,20110623,37200000,20110623,37500000,2.58805818181818,55,2.58863924050633,7900
